PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANNO;MES;DIA;H01;H02;H03;H04;H05;H06;H07;H08;H09;H10;H11;H12;H13;H14;H15;H16;H17;H18;H19;H20;H21;H22;H23;H24
7;40;2;30;07040002_30_59;2019;7;14;0.1;0.8;0.1;2.7;0.4;1.6;0.2;0.3;0.2;0.2;0.1;0.1;0.1;0.1;0.1;0.2;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.2
7;40;2;30;07040002_30_59;2019;7;16;0.3;0.2;0.2;0.3;0.5;0.8;1.7;;;0.6;0.5;0.5;0.4;2.3;0.4;0.2;0.3;0.1;0.4;0.3;0.1;0.4;0.4;0.3
7;40;2;30;07040002_30_59;2019;7;19;0.3;0.4;0.2;0.2;0.5;0.6;1.0;0.8;1.9;1.3;0.2;0.3;0.3;0.3;0.2;0.2;0.3;0.4;0.5;0.9;0.6;0.5;0.2;0.1
7;40;2;30;07040002_30_59;2019;7;21;0.2;0.3;0.1;0.1;0.1;0.1;0.3;0.1;0.1;0.1;0.2;0.2;0.2;0.8;0.2;0.1;0.1;0.3;0.4;0.4;0.3;0.1;0.1;0.1
7;40;2;30;07040002_30_59;2019;7;22;0.4;0.1;0.1;0.1;0.3;0.5;0.8;0.7;0.3;0.2;0.3;0.3;0.4;0.1;0.2;0.4;0.4;0.4;0.3;0.2;0.2;1.7;0.5;0.5
7;40;2;30;07040002_30_59;2019;7;24;0.3;0.1;0.1;0.1;0.3;0.5;1.1;0.6;0.5;0.9;0.4;0.3;0.2;0.6;0.1;0.1;0.1;0.1;0.2;0.3;0.4;0.5;0.5;0.3
7;40;2;30;07040002_30_59;2019;7;25;0.3;0.4;0.1;0.2;0.1;0.4;0.6;0.3;0.3;0.9;0.3;0.1;0.3;0.3;0.1;0.4;0.2;0.3;0.3;0.4;0.4;0.4;0.5;0.9
7;40;2;30;07040002_30_59;2019;7;31;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.5;0.3;0.4;4.0;1.9;0.1;0.1;0.1;0.7;1.6;0.1;0.1;0.1;0.1;0.1
7;40;2;30;07040002_30_59;2019;8;1;0.1;1.2;1.0;0.5;0.1;1.1;1.8;0.5;0.1;0.4;0.4;0.3;0.4;0.2;0.3;0.3;0.5;0.5;0.3;0.3;0.3;0.3;0.1;0.3
7;40;2;30;07040002_30_59;2019;8;2;0.1;0.1;0.1;0.1;0.3;0.3;0.3;0.1;0.1;0.1;0.3;0.2;0.4;0.1;0.2;0.1;0.3;0.3;0.6;0.3;0.4;0.2;0.4;0.4
7;40;2;30;07040002_30_59;2019;8;7;0.4;0.1;0.1;0.1;0.4;0.4;0.8;0.5;0.4;0.3;0.4;0.4;0.4;0.3;0.2;0.2;0.3;0.3;0.6;0.6;0.3;0.2;0.1;0.1
7;40;2;30;07040002_30_59;2019;8;8;0.3;0.1;0.1;0.1;0.3;0.5;0.7;0.9;0.7;0.3;0.3;0.1;0.2;0.2;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.3;0.2;0.3
7;40;2;30;07040002_30_59;2019;8;9;0.4;0.3;0.2;0.4;0.5;0.9;1.7;0.9;0.4;0.2;0.3;0.3;0.2;0.2;0.1;0.1;0.1;0.1;0.2;0.3;0.3;0.4;0.3;0.3
7;40;2;30;07040002_30_59;2019;8;13;0.1;0.1;0.1;0.1;0.1;0.1;;;;;0.1;0.2;0.3;0.2;0.2;0.3;0.2;0.1;0.1;0.2;0.8;0.4;0.4;0.3
7;40;2;30;07040002_30_59;2019;8;21;0.1;0.1;0.2;0.2;0.3;0.3;0.4;0.3;0.3;0.3;0.3;0.3;0.3;0.5;0.4;0.3;0.4;0.3;0.5;0.4;0.3;0.4;0.4;0.3
7;40;2;30;07040002_30_59;2019;8;25;0.4;0.3;0.3;0.3;0.4;0.4;0.5;0.4;0.4;0.1;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.3;0.4;0.3;0.4;0.3
7;40;2;30;07040002_30_59;2019;8;30;0.4;0.4;0.2;0.3;0.5;0.7;0.8;0.5;0.9;0.9;0.4;0.6;0.5;0.4;0.4;0.1;0.3;0.3;0.5;0.8;0.4;0.4;0.5;0.4
7;40;2;30;07040002_30_59;2019;9;1;0.5;0.6;0.5;0.5;0.6;0.8;0.6;0.4;0.4;0.4;0.3;0.3;0.2;0.2;0.4;0.3;0.4;0.3;0.3;0.4;0.2;0.2;0.1;0.2
7;40;2;30;07040002_30_59;2019;9;3;0.1;0.1;0.1;0.3;0.4;0.5;0.9;0.6;0.2;0.7;2.3;0.4;0.4;0.1;0.1;0.1;0.2;0.1;0.3;0.3;0.4;0.5;0.6;0.4
7;40;2;30;07040002_30_59;2019;9;6;0.1;0.1;0.1;0.1;0.3;0.3;0.5;0.5;0.1;0.3;0.4;0.5;0.4;0.3;0.4;0.7;0.3;0.3;0.4;0.4;0.2;0.2;0.1;0.3
7;40;2;30;07040002_30_59;2019;9;9;0.4;0.2;0.2;0.3;0.4;0.6;0.9;0.8;0.6;0.5;0.6;0.2;0.5;0.3;0.4;0.9;0.3;0.4;0.2;0.5;0.5;0.1;0.1;0.1
7;40;2;30;07040002_30_59;2019;9;13;0.1;0.1;0.1;0.1;0.1;1.1;1.1;0.6;0.4;0.3;0.3;0.4;0.5;0.2;0.1;0.2;0.3;0.3;0.3;0.3;0.3;0.5;0.1;0.1
7;40;2;30;07040002_30_59;2019;9;15;0.1;0.1;0.1;0.1;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.1;0.1;0.1;0.1;0.3;0.2;0.1;0.2;0.1;0.6
7;40;2;30;07040002_30_59;2019;9;16;0.1;0.4;0.5;0.1;0.1;0.2;0.4;0.3;0.4;0.4;0.4;0.4;0.5;0.6;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.6;0.4
7;40;2;30;07040002_30_59;2019;9;17;0.5;0.6;0.4;0.4;0.4;0.8;1.2;0.9;1.1;1.3;0.6;0.4;0.4;0.3;0.3;0.2;0.4;0.4;0.4;0.4;0.3;0.3;0.5;0.5
7;40;2;30;07040002_30_59;2019;9;20;0.3;0.3;0.3;0.3;0.1;0.4;0.9;0.8;0.3;0.2;0.4;0.4;0.5;0.3;0.2;0.1;0.3;0.4;0.5;0.2;0.2;0.3;0.1;0.1
7;40;2;30;07040002_30_59;2019;9;21;0.1;0.1;0.1;0.1;0.1;0.3;0.1;0.3;0.4;0.4;0.5;0.5;0.5;0.5;0.3;0.4;0.4;0.4;0.5;0.4;0.5;0.7;0.8;0.5
7;40;2;30;07040002_30_59;2019;9;22;0.5;0.4;0.5;0.3;0.1;0.1;0.2;0.2;0.2;0.2;0.3;0.2;0.1;0.1;0.2;0.1;0.1;0.1;0.4;0.4;0.6;0.8;0.5;0.1
7;40;2;30;07040002_30_59;2019;9;23;0.3;0.2;0.1;0.3;0.1;0.1;;;;;;;;;;;0.3;0.4;1.0;0.7;0.4;0.6;0.5;0.4
7;40;2;30;07040002_30_59;2019;9;24;0.3;0.3;0.2;0.4;0.5;0.8;2.4;2.3;1.2;0.7;0.3;0.4;0.4;0.3;0.4;0.3;0.3;0.3;0.7;0.8;0.4;0.5;0.6;0.5
7;40;2;30;07040002_30_59;2019;9;25;0.5;0.4;1.6;0.7;0.7;0.6;2.7;1.3;0.6;0.9;;0.4;1.7;0.3;0.2;0.1;0.3;0.5;1.1;0.5;1.2;0.4;0.6;0.2
7;40;2;30;07040002_30_59;2019;9;26;0.2;0.2;0.4;0.3;0.5;0.8;1.5;1.7;1.8;0.9;0.5;0.3;0.4;0.4;0.2;0.3;0.3;0.4;0.5;0.7;1.2;1.5;0.9;0.9
7;40;2;30;07040002_30_59;2019;9;28;0.4;0.3;0.3;0.4;0.3;0.3;0.6;1.1;0.7;0.3;0.3;0.3;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.5;0.9;0.8;0.9;0.5
7;40;2;30;07040002_30_59;2019;9;30;0.4;0.1;0.3;1.6;2.7;1.5;1.3;2.5;0.7;0.7;0.5;0.3;0.4;0.3;0.1;0.2;0.3;0.1;0.4;0.4;0.8;0.7;0.6;0.4
7;40;2;30;07040002_30_59;2019;10;4;0.4;0.4;0.5;0.4;0.5;1.1;1.7;1.5;0.6;0.5;1.1;0.4;0.4;0.8;2.9;0.8;0.2;0.3;0.5;0.6;1.2;0.8;0.9;0.7
7;40;2;30;07040002_30_59;2019;10;8;0.4;0.2;0.2;0.1;0.4;0.8;1.6;2.6;1.4;0.6;;;;;0.4;0.3;0.3;0.5;0.6;1.0;1.0;0.6;0.4;0.2
7;40;2;30;07040002_30_59;2019;10;12;0.1;0.3;0.1;0.1;0.3;0.4;0.4;0.4;0.2;0.5;0.8;1.8;1.7;0.5;0.1;0.1;0.7;0.8;0.6;0.5;0.4;0.3;0.3;0.4
7;40;2;30;07040002_30_59;2019;10;13;1.1;1.1;0.3;0.2;0.2;0.3;0.4;0.4;0.2;0.5;0.8;0.4;0.3;0.5;0.5;0.5;0.6;0.4;0.5;0.4;0.4;0.5;0.4;1.9
7;40;2;30;07040002_30_59;2019;10;16;0.1;0.3;0.1;0.1;0.6;0.7;1.8;3.9;2.1;1.0;0.9;0.4;0.3;0.3;0.2;0.5;0.4;0.9;1.4;1.8;1.8;1.3;0.9;0.8
7;40;2;30;07040002_30_59;2019;10;17;0.4;0.1;0.3;0.4;0.4;0.8;2.1;1.3;1.3;1.4;0.8;0.4;0.4;0.3;0.8;0.4;0.4;0.5;1.0;1.1;1.1;1.2;0.9;0.7
7;40;2;30;07040002_30_59;2019;10;18;0.8;0.5;0.5;0.4;0.6;0.8;1.8;2.0;1.9;0.9;0.6;0.7;0.8;0.5;0.3;0.5;0.4;0.7;0.7;1.8;1.9;1.8;1.0;0.7
7;40;2;30;07040002_30_59;2019;10;20;0.5;0.4;0.3;0.1;0.4;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.8;1.5;0.1;0.2;0.2;0.6;0.8;0.5;0.7;0.6;0.2;0.1
7;40;2;30;07040002_30_59;2019;10;24;0.3;0.3;0.2;0.4;0.5;0.6;1.1;;;;;0.7;0.7;0.6;0.7;0.6;0.7;0.8;1.1;0.9;0.7;0.5;1.0;0.4
7;40;2;30;07040002_30_59;2019;10;28;0.5;0.3;0.2;0.2;0.2;0.4;0.6;1.5;1.8;0.9;1.0;0.4;0.4;0.3;0.4;0.3;0.4;0.9;1.4;1.6;1.8;0.8;0.6;0.6
7;40;2;30;07040002_30_59;2019;10;29;0.5;0.4;0.5;0.4;0.3;0.4;1.1;1.6;1.6;1.3;1.0;0.4;0.3;0.3;0.3;0.4;0.3;0.7;0.9;1.4;2.0;1.3;1.1;1.6
7;40;2;30;07040002_30_59;2019;10;30;1.2;0.7;0.8;0.9;0.7;0.6;1.5;1.7;1.4;1.0;0.8;1.2;2.0;1.0;0.5;0.4;1.0;0.9;1.6;2.2;1.9;1.3;1.6;1.5
7;40;2;30;07040002_30_59;2019;11;3;0.2;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.4;0.6;1.3;0.5;0.4
7;40;2;30;07040002_30_59;2019;11;4;0.2;0.4;0.2;0.5;0.6;0.6;0.5;0.7;0.5;0.4;0.5;0.5;0.6;0.4;0.5;0.3;0.5;;;;;;;
7;40;2;30;07040002_30_59;2019;11;5;;;;;;;;;;;;0.6;0.5;0.3;0.4;0.3;0.6;0.6;0.8;0.9;1.1;0.9;0.1;0.2
7;40;2;30;07040002_30_59;2019;11;6;0.3;0.1;0.2;0.1;0.1;0.1;0.1;0.4;0.4;0.4;0.5;0.5;0.6;0.6;;;;0.7;1.0;1.0;1.4;0.8;0.8;1.0
7;40;2;30;07040002_30_59;2019;11;7;0.7;0.6;0.4;0.3;0.4;0.7;1.2;3.3;0.8;0.5;0.4;0.7;0.7;0.7;0.6;0.5;0.7;0.8;0.6;0.6;0.6;0.3;0.2;0.1
7;40;2;30;07040002_30_59;2019;11;10;0.4;0.2;0.2;0.1;0.1;0.1;0.1;0.1;0.2;0.1;0.1;0.2;0.5;0.5;0.6;0.4;0.4;0.5;0.5;0.4;0.4;0.4;1.1;0.7
7;40;2;30;07040002_30_59;2019;11;12;1.0;0.7;0.7;0.5;0.4;0.7;1.2;2.9;2.2;1.1;1.0;0.8;0.6;0.6;0.5;0.5;0.6;0.5;0.5;0.9;0.8;0.8;1.2;0.7
7;40;2;30;07040002_30_59;2019;11;13;1.3;0.3;0.3;0.5;0.4;0.7;0.8;1.2;1.9;1.5;0.9;0.9;0.6;0.5;0.5;0.6;0.8;0.9;1.2;1.0;1.1;2.0;1.5;0.8
7;40;2;30;07040002_30_59;2019;11;16;0.4;0.1;0.1;0.1;0.2;0.3;0.5;0.5;0.7;1.0;1.0;0.8;0.6;0.6;0.8;0.7;0.6;0.7;0.7;0.7;0.5;0.4;0.4;0.3
7;40;2;30;07040002_30_59;2019;11;18;0.2;0.2;0.3;0.1;0.3;0.4;0.5;0.7;0.8;0.5;0.7;0.6;0.5;0.6;0.6;0.5;0.5;0.6;0.5;1.0;1.4;1.7;0.6;0.4
7;40;2;30;07040002_30_59;2019;11;19;0.3;0.2;0.3;0.3;0.4;0.3;0.6;1.4;1.6;;;;;;;;;;1.5;1.5;0.8;0.9;0.5;0.4
7;40;2;30;07040002_30_59;2019;7;30;0.3;0.1;0.4;1.5;0.7;0.3;;;;;;;;0.2;0.1;0.1;0.1;0.1;0.1;0.3;0.4;0.2;0.1;0.1
7;40;2;30;07040002_30_59;2019;8;3;1.1;0.3;0.1;0.2;0.4;0.5;0.8;0.5;0.5;0.6;0.9;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.3;0.4;0.7;0.5;0.6
7;40;2;30;07040002_30_59;2019;8;4;0.4;0.5;0.2;0.3;0.5;0.3;0.3;0.3;0.3;0.4;0.3;0.9;0.2;0.1;0.1;0.1;0.1;0.2;0.4;0.4;0.4;0.3;0.3;0.3
7;40;2;30;07040002_30_59;2019;8;5;0.6;1.4;0.6;0.8;0.2;0.4;1.0;0.5;0.4;0.6;0.1;0.2;0.2;0.3;0.2;0.1;0.1;0.2;0.3;0.2;0.4;0.3;0.3;0.6
7;40;2;30;07040002_30_59;2019;8;6;0.4;0.3;0.1;0.2;0.3;0.5;0.6;0.4;0.3;0.5;0.1;0.1;0.1;0.1;0.1;0.3;0.1;0.2;0.4;0.4;0.4;0.2;0.2;0.6
7;40;2;30;07040002_30_59;2019;8;10;0.2;0.1;0.1;0.2;1.4;0.5;0.5;0.4;0.3;0.4;0.2;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.4;0.4;0.5;0.5;0.3;0.1
7;40;2;30;07040002_30_59;2019;8;11;0.2;0.3;0.3;0.3;0.3;0.3;0.3;0.2;0.1;0.2;0.2;0.2;0.1;0.1;0.1;0.1;0.2;0.1;0.3;0.7;0.5;0.5;0.4;0.3
7;40;2;30;07040002_30_59;2019;8;12;0.1;0.2;0.1;0.2;0.1;0.1;0.2;0.1;0.1;0.3;0.2;0.4;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1
7;40;2;30;07040002_30_59;2019;8;14;0.1;0.1;0.1;0.2;0.1;0.4;0.7;0.8;0.3;0.8;0.2;0.2;0.3;0.1;0.1;0.1;0.1;0.1;0.2;0.5;0.4;0.5;0.4;0.5
7;40;2;30;07040002_30_59;2019;8;15;0.5;0.3;0.1;0.2;0.4;0.4;0.3;0.1;0.3;0.1;0.1;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.1;0.2;0.4;0.3;0.2
7;40;2;30;07040002_30_59;2019;8;16;0.3;0.2;0.1;0.1;0.3;0.3;0.5;0.3;0.3;0.5;0.5;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.3;0.5;0.3;0.2
7;40;2;30;07040002_30_59;2019;8;17;0.5;0.3;0.5;0.2;0.4;0.2;0.4;0.3;0.2;0.5;0.3;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.4;0.5;0.7;0.6;0.4;0.5
7;40;2;30;07040002_30_59;2019;8;18;0.3;0.2;0.2;0.1;0.3;0.3;0.3;0.2;0.4;0.3;0.2;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.2;0.4;1.1;1.0;0.4;0.4
7;40;2;30;07040002_30_59;2019;8;19;0.4;0.4;0.3;0.3;0.3;0.4;0.6;0.7;1.2;;0.5;0.5;0.5;0.5;0.5;0.5;0.4;0.5;0.5;0.6;0.6;0.4;0.4;0.3
7;40;2;30;07040002_30_59;2019;8;20;0.3;0.3;0.3;0.3;0.3;0.4;0.5;0.3;0.3;0.4;0.5;0.4;0.5;0.5;0.1;0.2;0.3;0.1;0.3;0.3;0.5;1.4;0.2;0.3
7;40;2;30;07040002_30_59;2019;8;22;0.3;0.3;0.4;0.3;0.5;1.0;1.3;1.7;1.0;1.7;0.6;0.4;0.3;0.3;0.2;0.3;0.3;0.3;0.3;0.2;0.4;0.4;0.6;0.7
7;40;2;30;07040002_30_59;2019;8;23;0.5;0.3;0.3;0.3;0.5;1.0;0.9;0.7;1.0;0.3;0.2;2.5;0.3;0.3;0.1;0.3;0.2;0.2;0.3;0.3;0.4;0.6;0.6;0.6
7;40;2;30;07040002_30_59;2019;8;24;0.4;0.3;0.3;0.4;0.6;0.5;0.4;0.3;0.4;0.4;0.2;0.3;0.3;0.2;0.1;0.1;0.1;0.2;0.3;0.4;0.7;0.6;0.3;0.4
7;40;2;30;07040002_30_59;2019;8;26;0.3;0.3;0.2;0.2;0.3;0.5;0.9;0.5;0.4;1.0;0.4;0.5;0.3;0.3;0.3;0.3;0.2;0.3;0.4;0.4;0.3;0.2;0.2;0.1
7;40;2;30;07040002_30_59;2019;8;27;0.2;0.1;0.1;0.1;0.3;0.2;0.4;0.3;0.3;0.4;0.7;0.4;0.6;1.4;1.2;0.3;0.5;0.2;1.3;2.0;0.5;0.6;0.5;0.4
7;40;2;30;07040002_30_59;2019;8;28;0.8;0.2;1.5;0.2;0.4;0.7;1.0;1.0;;;;;;;;0.4;0.5;0.5;0.5;0.6;0.4;0.4;0.5;0.4
7;40;2;30;07040002_30_59;2019;8;29;0.9;2.6;0.2;0.3;1.1;0.5;0.8;1.1;0.7;0.5;0.5;0.2;0.4;0.1;0.4;0.4;0.7;0.6;0.3;0.4;0.5;0.5;0.5;0.4
7;40;2;30;07040002_30_59;2019;8;31;0.4;0.4;0.4;0.3;0.3;0.5;0.4;0.4;0.4;0.5;0.2;0.1;0.2;0.1;0.1;0.4;0.3;0.4;0.4;0.5;0.6;0.5;0.5;0.6
7;40;2;30;07040002_30_59;2019;9;2;0.1;0.1;0.1;0.1;0.2;0.2;0.4;0.4;0.3;0.3;0.4;0.3;0.3;0.1;0.3;0.4;0.2;0.3;0.2;0.5;0.4;0.2;0.2;0.2
7;40;2;30;07040002_30_59;2019;9;4;0.3;0.4;0.3;1.4;0.1;0.4;0.7;0.7;0.7;0.2;0.3;1.2;0.3;0.2;0.1;0.7;0.3;0.4;0.4;0.5;0.2;0.2;1.6;0.8
7;40;2;30;07040002_30_59;2019;9;5;0.7;0.3;2.5;1.9;0.4;2.5;1.2;2.0;0.5;0.8;0.7;0.4;0.5;0.2;0.3;0.3;0.6;0.4;2.3;2.3;0.4;0.4;0.4;0.1
7;40;2;30;07040002_30_59;2019;9;7;0.2;0.3;0.3;0.2;0.5;0.5;0.5;0.4;0.3;0.3;0.5;0.3;0.3;0.1;0.1;0.1;0.2;0.4;0.5;0.4;1.0;0.5;0.6;0.4
7;40;2;30;07040002_30_59;2019;9;8;0.3;0.4;0.3;0.3;0.3;0.3;0.4;0.4;0.3;0.4;0.4;0.3;0.1;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.4;0.6;0.4;0.4
7;40;2;30;07040002_30_59;2019;9;10;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.1;0.2;0.5;0.6;0.5;0.5;0.2;0.5;0.3;0.3;0.3;0.3;0.5;0.4;0.3;0.2;0.4
7;40;2;30;07040002_30_59;2019;9;11;0.4;0.1;0.1;0.1;0.1;0.4;;;;;;;;0.2;0.3;0.2;0.2;0.1;0.1;0.8;0.8;0.1;0.1;0.1
7;40;2;30;07040002_30_59;2019;9;12;0.1;1.6;0.1;0.1;0.1;0.1;0.5;1.1;0.1;0.2;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.4;0.3;0.3;0.2;0.1;1.2
7;40;2;30;07040002_30_59;2019;9;14;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.4;0.2;0.3;0.9;0.7;0.1;0.2;0.2;0.1;0.1;0.2;0.2;0.3;0.1;0.2;0.1;0.1
7;40;2;30;07040002_30_59;2019;9;18;0.2;0.3;0.6;0.3;0.3;0.7;1.3;0.7;0.6;0.5;0.4;0.4;0.4;0.5;0.3;0.3;0.3;0.7;0.9;0.5;0.4;0.3;0.1;0.3
7;40;2;30;07040002_30_59;2019;9;19;0.5;0.4;0.3;0.2;0.4;0.7;1.7;1.2;0.6;0.6;0.5;0.4;0.4;0.4;0.3;0.3;0.4;0.8;0.4;0.6;0.4;0.3;0.3;0.3
7;40;2;30;07040002_30_59;2019;9;27;0.2;2.4;1.6;0.5;1.8;2.3;1.6;1.3;1.1;0.7;0.8;0.3;0.3;0.3;0.1;0.2;0.3;0.3;0.4;0.3;0.5;1.1;0.6;0.5
7;40;2;30;07040002_30_59;2019;9;29;0.7;0.8;0.6;0.7;1.6;0.4;2.6;0.8;0.9;0.5;0.3;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.6;0.6;0.5;0.4
7;40;2;30;07040002_30_59;2019;10;1;0.3;0.3;0.4;0.4;0.4;0.8;1.4;1.9;1.6;1.1;0.4;0.4;0.2;0.3;0.1;0.3;0.4;0.4;0.7;0.6;0.6;0.7;0.5;0.3
7;40;2;30;07040002_30_59;2019;10;2;0.3;0.4;0.1;0.1;0.1;0.1;0.4;0.4;0.4;0.5;0.6;0.2;0.2;0.8;0.8;0.4;0.4;0.9;0.8;0.6;0.5;0.7;0.7;0.4
7;40;2;30;07040002_30_59;2019;10;3;0.5;0.3;0.2;0.3;0.5;0.8;1.7;2.1;1.1;1.0;0.7;0.5;0.5;0.5;0.5;0.7;0.8;0.8;1.1;1.3;0.6;0.8;0.6;0.4
7;40;2;30;07040002_30_59;2019;10;5;0.5;0.4;0.3;0.3;0.1;0.5;0.7;0.9;0.7;0.3;0.5;1.9;0.3;0.3;0.2;0.2;0.4;0.3;0.7;0.7;0.5;0.4;0.5;0.3
7;40;2;30;07040002_30_59;2019;10;6;0.8;1.1;2.4;1.2;0.5;0.4;0.5;1.0;1.6;0.3;0.3;0.2;0.1;0.4;1.0;0.1;1.0;0.2;0.5;0.6;0.4;0.4;0.5;0.5
7;40;2;30;07040002_30_59;2019;10;7;0.4;0.5;0.3;0.1;0.1;0.1;0.4;0.5;0.1;0.1;0.5;0.8;0.6;0.4;0.5;0.5;0.7;0.8;0.8;0.4;0.5;0.3;0.5;0.4
7;40;2;30;07040002_30_59;2019;10;9;0.2;0.1;0.1;0.3;0.7;1.3;1.7;1.5;0.8;0.7;0.5;0.5;0.7;2.6;1.6;0.4;0.3;0.4;0.6;0.6;0.1;0.2;0.1;0.1
7;40;2;30;07040002_30_59;2019;10;10;0.2;0.1;0.1;0.3;0.2;0.5;1.0;1.3;0.8;0.2;0.4;0.3;0.6;0.7;0.3;0.4;0.4;0.4;0.6;0.7;0.4;0.4;0.5;0.4
7;40;2;30;07040002_30_59;2019;10;11;0.3;0.4;0.3;0.3;0.6;0.6;1.3;1.3;0.7;0.6;0.5;1.1;0.6;0.2;0.1;0.1;2.4;1.0;1.3;2.2;1.4;0.5;0.4;0.3
7;40;2;30;07040002_30_59;2019;10;14;0.4;1.1;1.3;0.2;0.4;0.6;1.4;1.7;0.9;0.7;0.5;0.6;0.7;0.6;1.2;0.7;0.7;0.8;0.8;0.6;0.4;0.4;0.4;0.5
7;40;2;30;07040002_30_59;2019;10;15;1.7;0.7;0.3;0.2;0.1;0.4;0.5;0.5;0.4;0.5;0.7;0.5;0.5;0.5;0.5;0.4;0.8;0.7;0.8;1.0;0.8;0.7;0.6;0.4
7;40;2;30;07040002_30_59;2019;10;19;0.5;0.7;0.6;0.5;0.7;0.5;0.7;0.9;1.2;0.7;0.2;0.2;0.3;0.8;0.1;1.0;0.9;0.3;0.3;0.4;0.4;0.4;0.4;0.3
7;40;2;30;07040002_30_59;2019;10;21;0.1;0.1;0.1;0.2;0.2;0.4;1.1;0.9;0.8;0.8;0.9;0.8;0.7;0.6;0.5;1.8;0.8;0.6;0.5;0.5;0.5;0.1;0.1;0.1
7;40;2;30;07040002_30_59;2019;10;22;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.1;0.3;0.6;0.9;1.3;1.2;1.3;1.1;1.1;0.7;0.7;1.1;0.7;0.1;0.2;0.1
7;40;2;30;07040002_30_59;2019;10;23;0.1;0.1;0.1;0.2;0.3;0.6;1.2;0.9;1.0;0.4;0.2;0.6;0.4;0.6;0.4;0.5;0.5;0.5;1.0;0.9;0.6;0.5;0.4;0.3
7;40;2;30;07040002_30_59;2019;10;25;0.2;0.1;0.3;0.5;0.8;1.3;3.8;5.8;3.0;0.6;0.5;0.7;0.7;0.8;0.6;0.6;0.6;1.3;1.4;1.1;0.8;0.7;1.0;0.6
7;40;2;30;07040002_30_59;2019;10;26;0.4;0.5;0.3;0.4;0.8;0.9;1.1;0.9;1.3;0.8;0.5;0.5;0.4;0.5;0.4;0.6;0.4;0.5;0.6;1.0;1.6;1.0;0.7;0.5
7;40;2;30;07040002_30_59;2019;10;27;0.5;0.7;0.4;0.3;0.4;0.3;0.3;0.3;0.7;0.5;0.5;0.6;0.3;0.4;0.2;0.2;0.3;0.6;0.7;1.0;1.0;0.9;0.8;0.7
7;40;2;30;07040002_30_59;2019;10;31;1.1;0.8;0.7;0.5;0.5;0.7;0.8;2.0;2.5;2.4;1.7;2.3;1.2;0.7;0.5;0.5;0.4;0.8;0.8;0.6;0.6;0.8;1.1;1.8
7;40;2;30;07040002_30_59;2019;11;1;1.2;0.7;0.5;0.5;0.5;0.4;0.5;0.8;0.9;0.7;0.6;0.8;0.2;0.2;0.3;0.3;0.3;0.3;0.8;1.3;1.0;1.5;0.9;0.7
7;40;2;30;07040002_30_59;2019;11;2;0.6;0.6;0.4;0.4;0.5;0.8;0.6;1.4;1.2;1.9;0.9;0.3;0.3;0.2;0.4;0.2;0.3;0.3;0.5;0.9;1.1;0.4;0.6;0.1
7;40;2;30;07040002_30_59;2019;11;8;0.1;0.1;0.1;0.1;0.1;0.2;0.6;0.8;0.6;0.5;0.5;0.5;0.4;0.4;0.5;0.4;0.4;0.6;0.7;0.4;0.5;0.2;0.3;0.1
7;40;2;30;07040002_30_59;2019;11;9;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.4;0.4;0.4;0.4;0.3;0.4;0.5;0.5;0.5;0.8;1.0;0.6;0.5;0.4
7;40;2;30;07040002_30_59;2019;11;11;0.3;0.2;0.2;0.1;0.1;0.3;0.3;0.5;0.5;0.2;0.4;0.7;0.7;0.7;0.3;0.5;1.0;1.5;1.0;1.0;0.9;1.1;1.5;1.7
7;40;2;30;07040002_30_59;2019;11;14;0.6;0.4;0.2;0.4;0.5;0.6;0.4;0.1;0.2;0.1;0.1;0.4;0.5;0.4;0.4;0.6;0.6;0.7;0.6;0.8;0.8;0.9;1.1;0.8
