PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANNO;MES;DIA;H01;H02;H03;H04;H05;H06;H07;H08;H09;H10;H11;H12;H13;H14;H15;H16;H17;H18;H19;H20;H21;H22;H23;H24
28;79;55;30;28079055_30_59;2020;8;30;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.1;0.1
28;79;55;30;28079055_30_59;2020;8;31;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.3;0.4;0.5;0.7;0.8;0.6
28;79;55;30;28079055_30_59;2020;9;1;0.5;0.3;0.3;0.3;0.2;0.2;0.3;0.4;0.4;0.4;0.3;0.3;0.3;0.3;0.3;0.2;;;0.3;0.5;0.7;1.0;0.7;0.4
28;79;55;30;28079055_30_59;2020;9;2;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.6;0.6;0.4;0.3
28;79;55;30;28079055_30_59;2020;9;3;0.2;0.1;0.1;0.1;0.1;0.2;0.3;0.3;0.3;0.2;0.3;0.2;0.2;0.1;0.1;0.1;0.1;0.1;0.3;0.6;0.8;1.1;1.0;0.8
28;79;55;30;28079055_30_59;2020;9;10;0.3;0.2;0.1;0.1;0.1;0.1;0.2;0.2;0.1;0.1;0.2;0.2;0.1;0.1;0.1;0.1;0.2;0.1;0.3;0.8;0.8;0.7;0.4;0.2
28;79;55;30;28079055_30_59;2020;9;11;0.2;0.1;0.2;0.1;0.1;0.1;0.2;0.3;0.3;0.2;0.1;0.2;0.2;0.3;0.2;0.2;0.3;0.3;0.3;0.6;1.0;0.9;0.4;0.1
28;79;55;30;28079055_30_59;2020;9;13;0.5;0.4;0.3;0.2;0.1;0.2;0.3;0.3;0.3;0.2;0.2;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.6;0.8;0.7;0.5;0.3
28;79;55;30;28079055_30_59;2020;9;16;0.3;0.2;0.1;0.1;0.1;0.2;0.3;0.4;0.4;0.3;;;0.2;0.1;0.2;0.3;0.3;0.3;0.4;0.8;0.8;0.6;0.3;0.3
28;79;55;30;28079055_30_59;2020;9;17;0.1;0.1;0.2;0.3;0.3;0.2;0.3;0.3;0.3;0.3;0.3;0.2;0.2;0.2;0.2;0.1;0.1;0.2;0.3;0.5;0.6;0.4;0.3;0.2
28;79;55;30;28079055_30_59;2020;9;18;0.2;0.1;0.1;0.1;0.1;0.1;0.3;0.3;0.2;0.2;0.1;0.2;0.2;0.2;0.2;0.2;0.3;0.3;0.3;0.4;0.5;0.4;0.4;0.3
28;79;55;30;28079055_30_59;2020;9;19;0.1;0.1;0.2;0.2;0.1;0.1;0.1;0.2;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.2;0.1;0.1;0.2;0.3;0.3;0.4;0.5;0.4
28;79;55;30;28079055_30_59;2020;9;20;0.4;0.3;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.5;0.7;0.7;0.5;0.4
28;79;55;30;28079055_30_59;2020;9;21;0.3;0.3;0.3;0.4;0.4;0.4;0.5;0.6;0.7;0.7;0.8;0.6;0.5;0.4;0.3;0.2;0.2;0.2;0.3;0.4;0.6;0.6;0.6;0.6
28;79;55;30;28079055_30_59;2020;9;24;0.4;0.1;0.1;0.1;0.1;0.2;0.3;0.4;0.4;0.4;0.3;0.2;0.2;0.2;0.2;0.1;0.3;0.3;0.3;0.4;0.4;0.4;0.3;0.3
28;79;55;30;28079055_30_59;2020;9;28;0.3;0.3;0.3;0.4;0.3;0.4;0.5;;;0.5;0.2;0.3;0.4;0.4;0.3;0.3;0.4;0.6;0.7;1.0;1.2;0.8;0.6;0.5
28;79;55;30;28079055_30_59;2020;9;30;0.7;0.4;0.3;0.3;0.3;0.4;0.6;0.8;0.5;0.5;0.4;0.4;0.4;0.4;0.3;0.3;0.4;0.4;0.6;0.6;0.6;0.5;0.5;0.5
28;79;55;30;28079055_30_59;2020;10;3;0.1;0.1;0.1;0.1;0.2;0.1;0.1;0.1;0.2;0.1;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.3;0.3;0.3;0.2
28;79;55;30;28079055_30_59;2020;10;4;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.1;0.2;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.1
28;79;55;30;28079055_30_59;2020;10;6;0.5;0.4;0.3;0.3;0.4;0.5;0.6;0.7;0.5;0.5;0.5;0.6;0.5;0.4;0.3;0.2;0.3;0.4;0.6;0.4;0.4;0.4;0.4;0.5
28;79;55;30;28079055_30_59;2020;10;9;0.4;0.3;0.3;0.3;0.3;0.3;0.4;0.5;0.5;0.4;0.4;0.4;0.4;0.4;0.3;0.3;0.4;0.5;0.7;1.1;1.3;1.4;0.7;0.4
28;79;55;30;28079055_30_59;2020;10;13;0.5;0.4;0.3;0.4;0.5;0.5;0.6;0.8;0.8;0.9;0.8;0.6;0.4;0.2;0.3;0.2;0.3;0.3;0.5;0.4;0.3;0.2;0.1;0.1
28;79;55;30;28079055_30_59;2020;10;14;0.1;0.2;0.2;0.1;0.1;0.1;0.2;0.3;0.3;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.4;0.5;0.5;0.3;0.2;0.2
28;79;55;30;28079055_30_59;2020;10;16;0.2;0.2;0.2;0.2;0.3;0.4;0.4;0.5;0.6;0.5;0.4;0.4;0.4;0.5;0.4;;;;0.7;0.9;1.1;1.2;0.9;0.8
28;79;55;30;28079055_30_59;2020;10;17;0.5;0.4;0.3;0.4;0.4;0.4;0.6;0.9;0.6;0.4;0.5;0.4;0.5;0.5;0.4;0.4;0.5;0.5;0.5;1.7;1.9;1.3;1.0;0.8
28;79;55;30;28079055_30_59;2020;10;20;0.3;0.3;0.3;0.3;0.3;0.4;0.6;0.6;0.4;0.3;0.4;0.4;0.5;0.5;0.5;0.6;1.1;0.9;0.4;0.3;0.3;0.2;0.2;0.1
28;79;55;30;28079055_30_59;2020;10;21;0.2;0.3;0.2;0.2;0.2;0.4;0.5;0.6;0.4;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.2
28;79;55;30;28079055_30_59;2020;10;25;;0.5;0.6;0.7;0.7;0.7;0.5;0.4;0.5;0.9;0.5;0.4;0.3;0.3;0.2;0.2;0.2;0.3;0.3;0.3;0.3;0.3;0.2;0.2
28;79;55;30;28079055_30_59;2020;10;27;0.3;0.3;0.2;0.2;0.2;0.3;0.6;0.7;0.9;0.9;0.5;0.4;0.5;0.4;0.4;0.4;0.4;0.5;0.6;0.6;0.6;0.6;0.6;0.4
28;79;55;30;28079055_30_59;2020;10;29;0.4;0.3;0.3;0.3;0.3;0.3;0.3;0.5;0.4;0.4;0.5;0.4;;;;;;0.4;1.0;1.1;1.1;0.9;0.9;0.7
28;79;55;30;28079055_30_59;2020;10;30;0.5;0.5;0.4;0.4;0.3;0.3;0.3;0.4;0.6;0.6;0.5;0.4;0.4;0.4;;;;;1.0;2.1;2.1;1.0;0.8;0.6
28;79;55;30;28079055_30_59;2020;10;31;0.5;0.4;0.3;0.3;0.3;0.3;0.3;0.4;0.4;0.3;0.4;0.4;0.3;0.4;0.4;0.5;0.6;0.7;1.0;1.7;2.3;1.6;1.4;1.1
28;79;55;30;28079055_30_59;2020;11;1;0.7;0.6;0.5;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.5;0.4;0.5;0.5;0.5;0.5;0.5;0.6;0.9;1.6;1.8;1.3;1.2;1.2
28;79;55;30;28079055_30_59;2020;11;2;1.3;1.0;0.7;0.5;0.5;0.5;0.5;0.4;0.6;0.6;0.5;0.4;0.4;0.5;0.5;0.5;0.8;0.9;0.8;1.0;1.3;1.4;1.2;1.2
28;79;55;30;28079055_30_59;2020;11;3;1.1;1.0;0.8;0.7;0.6;0.6;0.6;0.7;0.7;0.5;0.5;0.4;0.3;0.3;0.3;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2
28;79;55;30;28079055_30_59;2020;7;10;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.2
28;79;55;30;28079055_30_59;2020;7;11;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1
28;79;55;30;28079055_30_59;2020;7;13;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.1;;;;;;;0.2;0.1;0.1;0.1;0.1;0.2;0.2;0.1;0.1
28;79;55;30;28079055_30_59;2020;7;14;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1
28;79;55;30;28079055_30_59;2020;7;16;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.3;0.2;0.1;0.1
28;79;55;30;28079055_30_59;2020;7;17;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1
28;79;55;30;28079055_30_59;2020;7;18;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.1;0.1;0.2;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.1;0.2;0.3;0.2;0.2;0.2
28;79;55;30;28079055_30_59;2020;7;20;0.2;0.2;0.2;0.2;0.2;0.2;0.3;0.3;0.2;0.2;0.3;0.2;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.7;0.7;0.5
28;79;55;30;28079055_30_59;2020;7;22;0.2;0.3;0.4;0.3;0.3;0.4;0.4;0.4;0.3;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.2
28;79;55;30;28079055_30_59;2020;7;23;0.2;0.2;0.2;0.2;0.2;0.2;0.3;0.3;0.3;0.3;0.3;0.2;0.2;0.1;0.2;0.1;0.1;0.1;0.2;0.2;0.3;0.3;0.3;0.3
28;79;55;30;28079055_30_59;2020;7;26;0.3;0.3;0.4;0.4;0.3;0.3;0.3;0.2;0.2;0.2;0.2;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.4;0.6;0.5;0.3
28;79;55;30;28079055_30_59;2020;7;27;0.3;0.2;0.2;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.1;0.1;0.2;0.2;0.2;0.2;0.4;0.4;0.4;0.3
28;79;55;30;28079055_30_59;2020;7;29;;;;;;;;;;;;;;1.0;1.1;1.1;0.9;1.0;1.1;1.2;1.1;1.0;0.7;0.7
28;79;55;30;28079055_30_59;2020;7;30;0.7;0.6;0.7;0.7;0.7;0.7;0.8;0.7;0.5;0.5;0.5;0.5;0.5;0.5;0.4;0.3;0.4;0.6;0.6;0.5;0.5;0.5;0.4;0.4
28;79;55;30;28079055_30_59;2020;8;1;0.5;0.5;0.5;0.4;0.3;0.4;0.5;0.5;0.6;0.5;0.4;0.3;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.3;0.2;0.3
28;79;55;30;28079055_30_59;2020;8;2;0.4;0.5;0.3;0.2;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.4;0.3;0.3;0.2;0.1;0.1;0.1;0.1
28;79;55;30;28079055_30_59;2020;8;5;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.2;;;0.6;2.1;2.5;4.1;2.9
28;79;55;30;28079055_30_59;2020;8;6;1.6;1.0;1.0;0.9;0.6;0.5;0.5;0.5;0.3;0.3;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.4;0.4;0.2
28;79;55;30;28079055_30_59;2020;8;8;0.4;0.3;0.2;0.2;0.2;0.2;0.3;0.3;0.2;0.2;0.2;0.3;0.3;0.3;0.3;0.2;0.2;0.2;0.3;0.3;0.5;0.9;0.7;0.6
28;79;55;30;28079055_30_59;2020;8;9;0.5;0.4;0.3;0.2;0.2;0.2;0.3;0.3;0.3;0.2;0.2;0.1;0.1;0.1;0.2;0.1;0.1;0.1;0.1;0.3;0.5;0.6;0.6;0.6
28;79;55;30;28079055_30_59;2020;8;10;0.7;0.5;0.4;0.4;0.2;0.3;0.3;0.3;0.4;0.5;0.4;0.4;0.5;0.3;0.1;0.2;0.1;0.1;0.1;0.1;0.3;0.4;0.3;0.2
28;79;55;30;28079055_30_59;2020;8;11;0.1;0.1;0.2;0.3;0.3;0.3;0.3;0.3;0.3;0.2;0.2;0.3;0.3;0.3;0.2;0.2;0.2;0.3;0.3;0.1;0.1;0.1;0.1;0.1
28;79;55;30;28079055_30_59;2020;8;12;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.3;0.3;0.1;0.1;0.1;0.2;0.1;0.1;0.1;0.1;0.2;0.1;0.2;0.3;0.5;0.4;0.4
28;79;55;30;28079055_30_59;2020;8;13;0.3;0.3;0.3;0.3;0.4;0.4;0.4;0.4;0.3;0.3;0.3;0.3;0.3;0.2;0.1;0.1;0.1;0.1;0.1;0.2;0.5;0.7;0.8;0.8
28;79;55;30;28079055_30_59;2020;8;14;0.6;0.4;0.3;0.2;0.2;0.1;0.2;0.1;0.2;0.3;0.3;0.3;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.4;0.4;0.4;0.3
28;79;55;30;28079055_30_59;2020;8;15;0.3;0.2;0.2;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.2;0.1;0.1;0.2;0.3;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1
28;79;55;30;28079055_30_59;2020;8;20;0.6;0.5;0.4;0.3;0.4;0.3;0.4;0.4;0.4;0.5;0.4;0.3;0.2;0.1;0.1;;;;;;;;;
28;79;55;30;28079055_30_59;2020;8;24;;;;;;;;;;;;;0.3;0.2;0.1;0.1;0.1;0.1;0.2;0.2;0.3;0.6;0.7;0.5
28;79;55;30;28079055_30_59;2020;8;28;0.2;0.2;0.3;0.3;0.2;0.3;0.4;0.4;0.4;0.4;0.3;0.2;0.1;0.1;0.2;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.3;0.2
28;79;55;30;28079055_30_59;2020;8;29;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1
28;79;55;30;28079055_30_59;2020;9;4;0.6;0.4;0.4;0.3;0.2;0.2;0.3;0.4;0.4;0.5;0.3;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.4;0.5;0.6;0.5;0.7
28;79;55;30;28079055_30_59;2020;9;5;0.9;0.8;0.6;0.5;0.4;0.4;0.4;0.4;0.5;0.3;0.2;0.2;0.1;0.1;0.1;0.2;0.1;0.3;0.4;0.6;1.1;1.5;1.0;0.6
28;79;55;30;28079055_30_59;2020;9;6;0.3;0.2;0.1;0.1;0.1;0.3;0.4;0.3;0.3;0.2;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1
28;79;55;30;28079055_30_59;2020;9;7;0.2;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.1;0.1;0.1;0.1
28;79;55;30;28079055_30_59;2020;9;8;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.6;0.6;0.6;0.4
28;79;55;30;28079055_30_59;2020;9;9;0.3;0.3;0.3;0.3;0.2;0.3;0.4;0.4;0.3;0.4;0.4;0.3;0.2;0.3;0.3;0.2;0.2;0.2;0.3;0.6;0.8;0.9;0.8;0.6
28;79;55;30;28079055_30_59;2020;9;12;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.3;0.1;0.1;0.1;0.4;0.2;0.2;0.1;0.2;0.1;0.2;0.3;0.9;1.8;1.8;1.1;0.7
28;79;55;30;28079055_30_59;2020;9;14;0.2;0.2;0.1;0.1;0.1;0.2;0.3;0.4;0.4;0.3;0.4;0.4;0.3;0.3;0.2;0.2;0.3;0.4;0.6;0.4;0.4;0.4;0.4;0.2
28;79;55;30;28079055_30_59;2020;9;15;0.3;0.2;0.1;0.1;0.3;0.5;0.6;0.6;0.5;0.4;0.3;0.3;0.3;0.2;0.2;0.3;0.2;0.3;0.3;0.5;0.6;0.5;0.5;0.4
28;79;55;30;28079055_30_59;2020;9;22;0.6;0.4;0.3;0.2;0.3;0.3;0.4;0.6;0.5;0.4;0.4;0.4;0.4;0.4;0.3;0.3;0.2;0.3;0.4;0.4;0.4;0.4;0.4;0.4
28;79;55;30;28079055_30_59;2020;9;23;0.3;0.3;0.4;0.4;0.4;0.4;0.5;0.5;0.5;0.3;0.3;0.2;0.2;0.3;0.2;0.1;0.2;0.2;0.3;0.3;0.3;0.3;0.3;0.2
28;79;55;30;28079055_30_59;2020;9;25;0.1;0.3;0.2;0.1;0.1;0.1;0.2;0.3;0.2;0.2;0.1;0.1;0.1;0.3;0.3;0.2;0.2;0.3;0.1;0.3;0.4;0.4;0.3;0.3
28;79;55;30;28079055_30_59;2020;9;26;0.3;0.2;0.2;0.1;0.1;0.2;0.5;0.4;0.3;0.3;0.2;0.3;0.3;0.3;0.2;0.1;0.1;0.1;0.2;0.3;0.3;0.3;0.3;0.1
28;79;55;30;28079055_30_59;2020;9;27;0.1;0.1;0.1;0.1;0.2;0.2;0.3;0.3;0.2;0.1;0.1;0.2;0.1;0.1;0.1;0.1;0.1;0.2;0.4;0.1;0.2;0.5;0.2;0.3
28;79;55;30;28079055_30_59;2020;9;29;0.3;0.3;0.3;0.3;0.3;0.3;0.5;0.5;0.4;0.4;0.3;0.3;0.3;0.4;0.3;0.4;0.4;0.6;0.9;1.5;1.6;1.1;0.7;0.6
28;79;55;30;28079055_30_59;2020;10;1;0.6;0.6;0.4;0.5;0.5;0.7;0.6;0.7;0.7;0.7;0.4;0.3;0.3;0.2;0.2;0.2;0.3;0.3;0.3;0.3;0.3;0.3;0.2;0.2
28;79;55;30;28079055_30_59;2020;10;2;0.2;0.2;0.1;0.1;0.1;0.1;0.2;0.3;0.3;0.2;0.2;0.1;0.2;0.2;0.1;0.2;0.2;0.2;0.2;0.5;0.3;0.2;0.2;0.1
28;79;55;30;28079055_30_59;2020;10;5;0.1;0.1;0.1;0.1;0.1;0.2;0.4;0.6;0.4;0.3;0.2;0.1;0.2;0.2;0.1;0.1;0.2;0.3;0.4;0.6;0.7;0.6;0.5;0.4
28;79;55;30;28079055_30_59;2020;10;7;0.5;0.6;0.6;0.5;0.5;0.7;0.8;0.9;0.6;0.6;0.4;0.3;0.2;0.2;0.2;0.1;0.4;0.5;1.0;1.7;1.5;1.1;0.6;0.4
28;79;55;30;28079055_30_59;2020;10;8;0.3;0.2;0.1;0.1;0.3;0.3;0.4;0.4;0.3;0.4;0.3;0.3;0.3;0.3;0.3;;;0.8;0.9;1.7;1.7;1.3;1.0;0.6
28;79;55;30;28079055_30_59;2020;10;10;0.3;0.5;0.3;0.3;0.3;0.3;0.3;0.3;0.2;0.2;0.2;0.2;0.1;0.1;0.1;0.1;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.1
28;79;55;30;28079055_30_59;2020;10;11;0.1;0.1;0.1;0.2;0.1;0.1;0.1;0.1;0.2;0.1;0.1;0.1;0.2;0.2;0.2;0.1;0.1;0.2;0.2;0.1;0.2;0.2;0.2;0.2
28;79;55;30;28079055_30_59;2020;10;12;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.2;0.2;0.1;0.2;0.1;0.1;0.1;0.2;0.2;0.3;0.3;0.6;0.6;0.6
28;79;55;30;28079055_30_59;2020;10;15;0.2;0.2;0.2;0.2;0.3;0.3;0.4;0.5;0.4;0.4;0.5;0.4;0.4;0.3;0.4;0.2;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.2
28;79;55;30;28079055_30_59;2020;10;18;0.6;0.5;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.5;0.5;0.4;0.4;0.3;0.2;0.2;0.4;0.7;0.6;0.8;0.8;0.7;0.5;0.4
28;79;55;30;28079055_30_59;2020;10;19;0.4;0.3;0.3;0.3;0.3;0.3;0.5;0.7;0.6;0.7;0.6;0.4;0.4;0.5;0.4;0.3;0.4;0.4;0.8;1.3;0.5;0.5;0.5;0.3
28;79;55;30;28079055_30_59;2020;10;22;0.2;0.2;0.2;0.2;0.2;0.3;0.4;0.6;0.5;0.4;0.4;0.3;0.4;0.4;0.4;0.3;0.3;0.3;0.4;0.4;0.5;0.4;0.4;0.4
28;79;55;30;28079055_30_59;2020;10;23;0.3;0.2;0.2;0.3;0.2;0.3;0.7;0.9;0.6;0.5;0.4;0.3;0.3;0.3;0.3;0.6;0.9;1.1;0.9;1.1;1.1;1.0;0.8;0.8
28;79;55;30;28079055_30_59;2020;10;24;0.8;0.8;0.7;0.7;0.6;0.6;0.7;0.7;0.6;0.6;0.5;0.6;0.7;0.7;0.5;0.4;0.5;0.8;0.7;1.2;1.0;0.7;0.6;0.6
28;79;55;30;28079055_30_59;2020;10;26;0.2;0.1;0.1;0.2;0.2;0.2;0.2;0.4;0.5;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.4;0.5;0.4;0.5;0.5;0.4;0.3
28;79;55;30;28079055_30_59;2020;10;28;0.4;0.4;0.5;0.4;0.4;0.4;0.6;0.6;0.7;0.7;0.7;0.7;0.9;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.5;0.5;0.4
28;79;55;30;28079055_30_59;2020;11;4;0.2;0.1;0.1;0.3;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.3;0.2;0.2;0.2
28;79;55;30;28079055_30_59;2020;11;7;0.2;0.2;0.2;0.2;0.1;0.1;0.2;0.2;0.2;0.2;0.3;0.3;0.4;0.4;0.3;0.2;0.2;0.3;0.4;0.5;0.5;0.6;0.7;0.8
28;79;55;30;28079055_30_59;2020;11;15;0.7;0.6;0.7;0.8;0.7;0.5;0.5;0.4;0.5;0.8;0.7;0.4;0.4;0.3;0.3;0.3;0.3;0.5;0.7;0.7;0.6;0.9;0.8;0.7
28;79;55;30;28079055_30_59;2020;11;18;0.9;0.8;0.8;0.6;0.4;0.4;0.4;0.5;0.6;0.5;0.5;0.5;0.3;0.4;0.4;0.4;0.5;0.6;0.7;0.9;1.0;0.9;1.1;1.0
28;79;55;30;28079055_30_59;2020;11;21;0.6;0.6;0.5;0.7;0.5;0.4;0.4;0.5;0.4;0.4;0.4;0.3;0.3;0.3;0.3;0.3;0.4;0.5;0.7;0.8;0.8;1.1;1.2;0.8
28;79;55;30;28079055_30_59;2020;11;24;0.8;0.7;0.6;0.5;0.5;0.4;0.5;0.7;1.2;0.9;0.7;0.6;0.5;0.5;0.5;0.5;0.6;0.8;1.5;1.8;1.8;1.4;1.3;1.3
28;79;55;30;28079055_30_59;2020;11;29;1.0;0.9;0.8;0.8;0.8;0.6;0.6;0.4;0.2;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.4;0.5;0.6;0.8;0.9;0.9;0.8;0.7
28;79;55;30;28079055_30_59;2020;12;1;0.6;0.6;0.4;0.3;0.3;0.2;0.3;0.5;0.9;1.2;0.8;0.6;0.5;0.4;0.4;0.4;0.6;0.8;1.0;0.8;0.7;0.4;0.3;0.2
28;79;55;30;28079055_30_59;2020;12;2;0.2;0.2;0.2;0.2;0.3;0.3;0.2;0.2;0.2;0.3;0.2;0.2;0.3;0.3;0.3;0.3;0.4;0.4;0.4;0.4;0.4;0.3;0.4;0.5
28;79;55;30;28079055_30_59;2020;12;4;0.3;0.3;0.2;0.2;0.2;0.2;0.2;0.3;0.7;0.6;0.5;0.4;0.3;0.3;0.4;0.4;0.4;0.5;0.5;0.6;0.5;0.5;0.5;0.4
28;79;55;30;28079055_30_59;2020;12;12;0.4;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.1;0.2;0.2;0.3;0.3;0.4;0.3;;0.1;;;;;;;
28;79;55;30;28079055_30_59;2020;12;16;0.1;0.1;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.1;0.2;0.1;0.2;0.1;0.1;0.1;0.1
28;79;55;30;28079055_30_59;2020;12;20;0.6;0.6;0.5;0.5;0.4;0.5;0.4;0.4;0.6;0.5;0.5;0.5;0.5;0.5;0.5;0.6;0.6;0.7;0.7;0.9;1.0;1.1;1.2;1.2
28;79;55;30;28079055_30_59;2020;12;21;1.2;0.9;0.8;0.7;0.7;0.7;0.6;0.8;0.8;0.8;1.0;0.7;0.7;0.7;0.7;0.8;0.8;0.8;0.8;0.7;0.7;0.7;0.6;0.6
28;79;55;30;28079055_30_59;2020;12;22;0.6;0.5;0.5;0.5;0.5;0.5;0.5;0.7;0.6;0.5;0.4;0.4;0.4;0.5;0.6;0.7;0.9;0.9;0.8;0.8;0.8;0.9;0.7;0.9
28;79;55;30;28079055_30_59;2020;12;24;0.8;0.7;0.6;0.6;0.6;0.6;0.6;0.7;0.7;0.8;0.7;0.7;0.6;0.6;0.5;0.4;0.4;0.3;0.3;0.3;0.3;0.3;0.3;0.3
28;79;55;30;28079055_30_59;2020;12;26;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.4;0.5;0.4;0.4;0.4;0.3;0.3;0.3;0.3;0.4;0.4;0.4;0.4;0.5;0.6;0.7
28;79;55;30;28079055_30_59;2020;12;29;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.2;0.1;0.1;0.1;0.1;0.1;;;;0.7;0.4;0.3;0.3;0.3
28;79;55;30;28079055_30_59;2020;12;31;0.8;0.7;0.7;0.7;0.7;0.6;0.8;0.8;0.7;0.9;0.8;0.7;0.6;0.5;0.5;0.4;0.5;0.4;0.4;0.4;0.4;0.4;0.3;0.3
29;67;6;30;29067006_30_59;2020;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
29;67;6;30;29067006_30_59;2020;1;2;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;2.0
29;67;6;30;29067006_30_59;2020;1;3;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0
