PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANNO;MES;DIA;H01;H02;H03;H04;H05;H06;H07;H08;H09;H10;H11;H12;H13;H14;H15;H16;H17;H18;H19;H20;H21;H22;H23;H24
6;83;1;30;06083001_30_59;2018;7;5;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.4;0.3;0.3;0.3;0.3;0.2;0.3;0.3;0.3;0.5;0.4;0.4
6;83;1;30;06083001_30_59;2018;7;6;0.3;0.2;0.3;0.3;0.4;0.3;0.4;0.3;0.3;0.4;0.3;0.4;0.4;0.4;0.3;0.4;0.3;0.2;0.3;0.3;0.4;0.3;0.4;0.3
6;83;1;30;06083001_30_59;2018;7;7;0.3;0.3;0.3;0.3;0.3;0.3;0.5;0.6;0.4;0.4;0.4;0.4;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3
6;83;1;30;06083001_30_59;2018;7;8;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.4;0.3;0.3;0.3;0.4;0.2;0.3;0.3;0.2;0.2;0.3;0.4;0.4;0.3;0.3
6;83;1;30;06083001_30_59;2018;7;9;0.3;0.3;0.3;0.3;0.4;0.4;0.4;0.4;0.3;0.4;0.4;0.3;0.4;0.3;0.3;0.3;0.3;0.4;0.3;0.4;0.3;0.4;0.3;0.3
6;83;1;30;06083001_30_59;2018;7;16;0.4;0.3;0.4;0.3;0.4;0.4;0.5;0.5;0.4;0.5;0.4;0.4;0.5;0.3;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.5
6;83;1;30;06083001_30_59;2018;7;18;0.4;0.4;0.4;0.5;0.5;0.5;0.5;0.6;0.6;0.4;0.5;0.5;0.4;0.4;0.4;0.3;0.3;0.3;0.3;0.4;0.4;0.5;0.5;0.4
6;83;1;30;06083001_30_59;2018;7;21;0.4;0.5;0.4;0.4;0.4;0.5;0.4;0.5;0.5;0.5;0.5;0.5;0.4;0.4;0.4;0.5;0.4;0.3;0.4;0.4;0.6;0.5;0.4;0.3
6;83;1;30;06083001_30_59;2018;7;22;0.3;0.4;0.4;0.4;0.4;0.4;0.4;0.5;0.3;0.4;0.4;0.5;0.5;0.4;0.4;0.4;0.5;0.3;0.3;0.4;0.6;0.6;0.6;0.4
6;83;1;30;06083001_30_59;2018;7;23;0.5;0.4;0.5;0.6;0.9;0.6;0.5;0.6;1.3;1.9;1.1;0.8;0.8;0.7;0.5;0.5;0.5;0.4;0.4;0.4;0.5;0.5;0.4;0.4
6;83;1;30;06083001_30_59;2018;7;24;0.3;0.4;0.4;0.4;0.3;0.4;0.4;0.5;0.4;0.4;0.5;0.5;0.4;0.4;0.5;0.3;0.4;0.4;0.4;0.4;0.5;0.5;0.5;0.4
6;83;1;30;06083001_30_59;2018;7;26;0.4;0.4;0.3;0.4;0.4;0.4;0.5;0.4;0.5;0.4;0.4;0.4;0.5;0.5;0.4;0.4;0.4;0.4;0.4;0.5;0.7;0.7;0.4;0.4
6;83;1;30;06083001_30_59;2018;7;31;0.4;0.4;0.4;0.3;0.3;0.3;0.4;0.3;0.3;0.4;0.4;0.4;0.4;0.4;0.4;0.3;0.3;0.3;0.3;0.3;0.5;1.1;0.8;0.4
6;83;1;30;06083001_30_59;2018;8;1;0.7;0.7;0.4;0.4;0.5;0.4;0.4;0.6;0.5;0.5;0.5;0.4;0.3;0.4;0.4;0.3;0.4;0.4;0.3;0.4;0.4;0.5;0.4;0.4
6;83;1;30;06083001_30_59;2018;8;2;0.4;0.4;0.4;0.4;0.4;0.4;3.8;3.2;0.5;0.5;0.5;0.3;0.3;0.4;0.3;0.3;0.4;0.4;0.3;0.5;0.5;0.9;0.6;0.6
6;83;1;30;06083001_30_59;2018;8;3;0.4;0.5;0.4;0.5;1.4;1.7;0.6;0.6;0.7;0.7;0.4;;;0.5;0.5;0.4;0.5;0.4;0.5;0.6;0.9;0.4;0.4;0.5
6;83;1;30;06083001_30_59;2018;8;4;0.6;1.1;1.0;0.6;0.5;0.7;0.6;0.6;0.7;0.8;0.5;0.5;0.4;0.3;0.3;0.3;0.3;0.3;0.3;0.4;0.4;0.6;0.6;0.6
6;83;1;30;06083001_30_59;2018;8;5;0.6;0.6;0.6;0.6;0.6;0.6;0.5;0.7;0.6;0.5;0.5;0.4;0.4;0.4;0.3;0.3;0.3;0.3;0.4;0.4;0.6;0.5;0.8;0.6
6;83;1;30;06083001_30_59;2018;8;7;0.3;0.3;0.4;0.4;0.3;0.5;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.3;0.4;0.3;0.4;0.4;0.3;0.4;0.4;0.3
6;83;1;30;06083001_30_59;2018;8;8;0.3;0.3;0.4;0.4;0.5;0.4;0.4;0.4;0.4;0.5;0.4;0.5;0.4;0.4;0.3;0.4;0.4;0.3;0.3;0.3;0.3;0.5;0.3;0.3
6;83;1;30;06083001_30_59;2018;8;10;0.3;0.5;0.5;0.5;0.4;0.4;0.7;0.5;0.5;0.5;0.5;0.5;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.6;1.0;0.9;0.7
6;83;1;30;06083001_30_59;2018;8;11;0.7;0.7;0.5;0.5;0.6;0.6;0.6;0.7;1.1;0.8;0.6;0.4;0.4;0.4;0.5;0.4;0.4;0.5;0.4;0.4;0.4;0.7;0.8;0.5
6;83;1;30;06083001_30_59;2018;8;12;0.5;0.4;0.5;0.4;0.5;0.4;0.4;0.5;0.4;0.5;0.5;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.3;0.4;0.4;0.3;0.4
6;83;1;30;06083001_30_59;2018;8;14;0.4;0.4;0.4;0.4;0.3;0.4;0.4;0.5;2.6;0.7;0.5;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.5;0.4;0.7;0.8
6;83;1;30;06083001_30_59;2018;8;22;0.4;0.5;2.3;1.9;0.7;0.6;0.5;0.7;1.0;0.5;0.4;0.4;0.4;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.4
6;83;1;30;06083001_30_59;2018;8;23;0.4;0.3;0.4;0.4;0.4;0.5;0.4;0.5;0.4;0.4;0.4;0.4;0.3;0.3;0.4;0.3;0.3;0.3;0.3;0.3;0.3;0.4;0.5;0.5
6;83;1;30;06083001_30_59;2018;8;24;0.4;0.4;0.4;0.4;0.5;0.9;1.1;0.7;0.5;0.5;0.5;0.5;0.4;0.4;0.4;0.3;0.4;0.4;0.3;0.4;0.7;1.0;0.9;0.5
6;83;1;30;06083001_30_59;2018;8;30;0.5;0.4;0.4;0.4;0.5;0.5;0.5;0.5;0.6;0.5;0.6;0.6;0.6;0.4;0.4;0.3;0.4;0.3;0.4;0.4;0.5;1.1;0.8;0.5
6;83;1;30;06083001_30_59;2018;8;31;0.6;0.6;0.6;0.5;0.6;0.5;0.7;0.6;0.8;0.6;0.6;0.4;0.4;0.4;0.4;0.4;0.4;0.3;0.3;0.5;0.5;0.4;0.6;0.5
6;83;1;30;06083001_30_59;2018;9;1;0.5;0.5;0.4;0.4;0.4;0.4;0.5;0.4;0.4;0.5;0.4;0.4;0.4;0.4;0.4;0.3;0.3;0.3;0.3;0.3;0.4;0.7;0.4;0.5
6;83;1;30;06083001_30_59;2018;9;2;0.3;0.4;0.4;0.4;0.4;0.5;0.5;0.5;0.5;0.4;0.5;0.3;0.3;0.4;0.3;0.3;0.4;0.4;0.4;0.4;0.5;0.4;0.4;0.4
6;83;1;30;06083001_30_59;2018;9;6;0.4;0.3;0.4;0.4;0.4;0.4;;;;;;;;;0.6;0.5;0.4;0.4;0.5;0.6;1.1;0.9;1.1;0.7
6;83;1;30;06083001_30_59;2018;9;8;0.5;0.5;0.8;0.6;0.5;0.7;0.7;1.0;0.6;0.6;0.5;0.6;0.6;0.5;0.4;0.5;0.5;0.4;0.5;0.5;0.5;0.5;0.5;0.5
6;83;1;30;06083001_30_59;2018;9;9;0.5;0.5;0.4;0.6;0.5;0.6;0.7;0.8;0.7;0.6;0.5;0.5;0.4;0.4;0.4;0.4;0.5;0.5;0.4;0.5;0.4;0.8;0.5;0.5
6;83;1;30;06083001_30_59;2018;9;10;0.5;0.5;0.5;0.5;0.5;0.4;0.4;0.5;0.5;0.4;0.5;0.5;0.5;0.4;0.4;0.4;0.4;0.5;0.4;0.4;0.5;0.6;0.5;0.4
6;83;1;30;06083001_30_59;2018;9;11;0.5;0.4;0.3;0.4;0.4;0.4;0.4;0.4;0.5;0.5;0.6;0.4;0.7;0.4;0.4;0.5;0.7;0.5;0.4;0.5;0.6;0.7;0.7;0.4
6;83;1;30;06083001_30_59;2018;9;12;0.4;0.5;0.4;0.5;0.5;0.6;0.6;0.6;0.5;0.5;0.4;0.5;0.4;0.4;0.4;0.4;0.5;0.4;0.5;0.5;0.5;1.0;1.1;0.5
6;83;1;30;06083001_30_59;2018;9;13;0.6;0.6;0.6;0.6;0.7;0.7;1.4;1.0;2.8;2.8;1.5;1.1;0.8;0.5;0.4;0.4;0.4;0.4;0.4;0.4;0.5;0.5;0.5;0.7
6;83;1;30;06083001_30_59;2018;9;14;0.6;0.6;0.5;1.3;1.7;1.9;1.6;2.1;1.5;0.9;0.8;0.7;0.8;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.4;0.4;0.4;0.4
6;83;1;30;06083001_30_59;2018;9;15;0.4;0.4;0.5;0.4;0.4;0.5;0.5;0.5;0.6;0.5;0.5;0.5;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.5;0.6;0.5;0.5;0.4
6;83;1;30;06083001_30_59;2018;9;16;0.5;0.4;0.4;0.5;0.5;0.5;0.5;0.4;0.5;0.4;0.4;0.4;0.4;0.4;0.3;0.4;0.3;0.4;0.3;0.6;0.6;0.6;0.7;0.9
6;83;1;30;06083001_30_59;2018;9;17;0.5;0.6;0.7;0.6;0.6;0.8;;0.7;0.7;0.5;;;;0.4;0.4;0.4;0.4;0.4;0.5;0.6;0.4;0.4;0.4;0.5
6;83;1;30;06083001_30_59;2018;9;18;0.6;0.4;0.6;0.5;0.5;0.5;0.7;0.7;0.5;0.6;0.5;0.5;0.4;0.4;0.4;0.5;0.4;0.4;0.4;0.5;0.4;0.5;0.4;0.6
6;83;1;30;06083001_30_59;2018;9;19;0.6;1.0;0.6;0.7;0.8;0.6;0.7;0.7;1.1;1.2;0.8;0.7;1.0;0.4;0.4;0.3;0.4;0.3;0.5;0.5;0.9;1.5;1.3;1.0
6;83;1;30;06083001_30_59;2018;9;20;0.8;0.6;0.7;0.9;1.4;1.0;0.7;;;0.6;0.5;0.5;0.5;0.5;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.5;0.7;0.6
6;83;1;30;06083001_30_59;2018;9;22;0.7;0.7;0.8;0.9;0.9;0.9;0.9;0.9;1.3;1.7;1.2;0.5;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.5;0.6;0.9;1.2;1.0
6;83;1;30;06083001_30_59;2018;9;23;0.6;0.7;0.7;0.7;0.7;0.6;0.6;0.7;0.5;0.5;0.5;0.4;0.4;0.4;0.4;0.3;0.3;0.4;0.4;0.7;2.7;1.5;1.0;1.0
6;83;1;30;06083001_30_59;2018;9;24;0.6;0.7;0.7;0.6;0.6;0.6;0.6;6.2;2.3;1.5;1.5;0.5;0.5;0.5;0.4;0.3;0.5;0.4;0.5;1.0;1.3;1.3;1.2;1.0
6;83;1;30;06083001_30_59;2018;9;25;0.6;0.5;0.6;0.8;0.6;0.6;0.7;1.5;5.4;2.6;1.1;0.7;0.6;0.5;0.5;0.5;0.5;0.4;0.6;1.0;1.7;1.3;0.5;0.6
6;83;1;30;06083001_30_59;2018;9;26;0.4;0.5;0.8;0.5;0.6;0.8;0.7;0.8;0.6;0.5;0.5;0.4;0.5;0.5;0.3;0.4;0.4;0.5;0.6;0.6;0.4;0.4;0.4;0.4
6;83;1;30;06083001_30_59;2018;6;2;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.5;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;83;1;30;06083001_30_59;2018;6;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;83;1;30;06083001_30_59;2018;6;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;83;1;30;06083001_30_59;2018;6;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;83;1;30;06083001_30_59;2018;6;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1
6;83;1;30;06083001_30_59;2018;6;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0
6;83;1;30;06083001_30_59;2018;6;18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9
6;83;1;30;06083001_30_59;2018;6;20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0
6;83;1;30;06083001_30_59;2018;6;21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.2;0.0;0.0;0.0
6;83;1;30;06083001_30_59;2018;6;23;0.0;0.0;0.1;0.1;0.4;0.5;0.9;0.3;0.4;0.3;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;83;1;30;06083001_30_59;2018;6;24;0.0;0.0;0.0;0.0;0.0;0.0;1.4;0.0;0.5;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;83;1;30;06083001_30_59;2018;6;26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;83;1;30;06083001_30_59;2018;6;27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;83;1;30;06083001_30_59;2018;6;30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;83;1;30;06083001_30_59;2018;7;3;0.3;0.4;0.3;0.2;0.4;0.4;0.4;0.4;0.2;0.4;0.4;0.4;0.4;0.4;0.3;0.3;0.3;0.3;0.3;0.3;0.2;0.3;0.3;0.2
6;83;1;30;06083001_30_59;2018;7;4;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.4;0.3;0.3;0.4;0.3
6;83;1;30;06083001_30_59;2018;7;10;0.4;0.3;0.3;0.3;0.5;0.3;0.4;0.5;0.3;;;0.6;0.6;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.5;0.8;0.6;0.4
6;83;1;30;06083001_30_59;2018;7;11;0.5;0.4;0.3;0.4;0.4;0.4;0.8;0.7;0.6;0.7;0.5;0.5;0.4;0.5;0.4;0.4;0.4;0.4;0.4;0.3;0.4;0.5;0.4;0.4
6;83;1;30;06083001_30_59;2018;7;12;0.4;0.5;0.5;0.4;0.4;0.5;0.6;0.6;0.7;0.5;0.7;0.6;0.5;0.4;0.4;0.4;0.5;0.4;0.4;0.3;0.4;0.4;0.6;0.4
6;83;1;30;06083001_30_59;2018;7;13;0.5;0.4;0.4;0.5;0.5;0.5;0.5;0.5;0.4;0.5;0.4;0.5;0.4;0.4;0.4;0.6;0.4;0.4;0.4;0.4;0.4;0.5;0.4;0.4
6;83;1;30;06083001_30_59;2018;7;14;0.4;0.4;0.4;0.4;0.4;0.3;0.4;0.4;0.5;0.5;0.4;0.4;0.4;0.5;0.6;0.6;0.4;0.3;0.4;0.4;0.4;0.5;0.4;0.3
6;83;1;30;06083001_30_59;2018;7;15;0.4;0.3;0.4;0.3;0.3;0.4;0.4;0.4;0.4;0.3;0.3;0.4;0.4;0.3;0.4;0.3;0.3;0.3;0.4;0.5;0.4;0.5;0.5;0.4
6;83;1;30;06083001_30_59;2018;7;17;0.4;0.3;0.5;0.4;0.3;0.4;0.5;0.5;0.6;0.6;0.5;0.5;0.5;0.4;0.4;0.4;0.5;0.4;0.4;0.4;0.5;0.7;0.4;0.4
6;83;1;30;06083001_30_59;2018;7;19;0.4;0.3;0.3;0.4;0.3;0.4;0.5;0.5;0.5;0.4;0.4;0.4;0.7;0.5;0.3;0.4;0.4;0.3;0.4;0.4;0.4;0.7;0.5;0.4
6;83;1;30;06083001_30_59;2018;7;20;0.4;0.6;0.4;0.4;0.5;0.4;0.4;0.5;0.4;0.5;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.5;0.5;0.4;0.4
6;83;1;30;06083001_30_59;2018;7;25;0.4;0.4;0.4;0.4;0.4;0.5;0.7;0.5;0.5;0.5;0.5;0.4;0.5;0.5;0.4;0.5;0.3;0.3;0.4;0.5;0.5;0.5;0.5;0.4
6;83;1;30;06083001_30_59;2018;7;27;0.5;0.4;0.5;0.5;0.5;0.4;0.5;0.4;0.4;;;;;0.4;0.3;0.4;0.3;0.3;0.3;0.4;0.3;0.4;0.5;0.4
6;83;1;30;06083001_30_59;2018;7;28;0.3;0.4;0.4;0.5;0.3;0.3;0.3;0.4;0.4;0.4;0.4;0.4;0.5;0.4;0.3;0.3;0.4;0.3;0.5;0.4;0.6;0.7;0.3;0.4
6;83;1;30;06083001_30_59;2018;7;29;0.3;0.4;0.4;0.4;0.4;0.3;0.3;0.3;0.4;0.4;0.3;0.3;0.4;0.4;0.3;0.4;0.3;0.4;0.4;0.4;0.3;0.4;0.5;0.4
6;83;1;30;06083001_30_59;2018;7;30;0.3;0.3;0.3;0.3;0.4;0.4;0.3;0.4;0.4;0.4;0.6;0.5;0.4;0.4;0.4;0.3;0.4;0.4;0.4;0.3;0.4;0.4;0.4;0.4
6;83;1;30;06083001_30_59;2018;8;6;0.6;0.7;0.9;0.8;0.8;0.7;1.0;1.2;0.6;0.6;0.5;0.4;0.4;0.4;0.3;0.4;0.3;0.3;0.4;0.5;0.5;0.3;0.4;0.4
6;83;1;30;06083001_30_59;2018;8;9;0.3;0.3;0.3;0.5;0.3;0.4;0.5;0.6;0.5;0.4;0.4;0.3;0.3;0.3;0.3;0.3;0.4;0.3;0.3;0.3;0.5;0.6;0.5;0.4
6;83;1;30;06083001_30_59;2018;8;13;0.4;0.3;0.3;0.3;0.4;0.4;0.3;0.5;0.4;0.4;0.3;0.3;0.4;0.4;0.3;0.4;0.4;0.3;0.3;0.4;0.5;0.4;0.3;0.4
6;83;1;30;06083001_30_59;2018;8;15;0.6;0.5;0.6;1.3;1.1;0.6;0.7;0.6;0.7;0.6;0.6;0.5;0.6;0.4;0.4;0.5;0.4;0.4;0.4;0.4;0.4;0.3;0.4;0.3
6;83;1;30;06083001_30_59;2018;8;16;0.5;0.5;0.7;0.6;0.5;0.4;0.5;;;;;;0.4;0.4;0.3;0.3;0.4;0.3;0.3;0.4;0.4;0.4;0.3;0.4
6;83;1;30;06083001_30_59;2018;8;17;0.3;0.4;0.4;0.4;0.4;0.7;0.6;0.4;0.4;0.4;0.4;0.5;0.3;0.3;0.4;0.4;0.3;0.3;0.3;0.4;0.5;0.9;0.8;0.9
6;83;1;30;06083001_30_59;2018;8;18;1.1;0.7;0.5;0.6;0.6;0.5;0.5;0.7;0.7;0.5;0.4;0.4;0.4;0.4;0.4;0.3;0.3;0.3;0.4;0.3;0.4;0.5;0.4;0.4
6;83;1;30;06083001_30_59;2018;8;19;0.4;0.5;0.4;0.4;0.5;0.4;0.3;0.4;0.3;0.4;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.4;0.3;0.3;0.3;0.5;0.4;0.3
6;83;1;30;06083001_30_59;2018;8;20;0.3;0.4;0.3;0.4;0.4;0.4;0.4;0.3;0.4;0.5;0.5;0.4;0.4;0.3;0.3;0.4;0.3;0.4;0.4;0.3;0.5;0.8;0.6;0.9
6;83;1;30;06083001_30_59;2018;8;21;0.5;0.4;0.4;0.3;0.4;0.3;1.2;9.9;0.5;0.5;0.5;0.4;0.5;0.4;0.4;0.4;0.3;0.3;0.4;0.4;0.6;0.4;0.5;0.5
6;83;1;30;06083001_30_59;2018;8;25;0.6;0.6;0.5;0.6;0.7;0.5;0.5;0.6;0.6;0.7;0.7;0.6;0.5;0.5;0.4;0.3;0.4;0.5;0.4;0.7;1.1;1.4;0.7;0.6
6;83;1;30;06083001_30_59;2018;8;26;0.5;0.6;0.9;1.0;0.7;0.7;0.7;0.8;0.7;0.6;0.6;0.5;0.5;0.5;0.4;0.4;0.5;0.3;0.3;0.6;;0.9;0.9;0.7
6;83;1;30;06083001_30_59;2018;8;27;0.7;0.7;0.6;0.5;0.5;0.5;0.5;0.5;0.4;0.4;0.4;0.2;0.4;0.4;0.4;0.4;0.3;0.3;0.3;0.4;0.3;0.5;0.3;0.3
6;83;1;30;06083001_30_59;2018;8;28;0.3;0.4;0.3;0.4;0.4;0.4;0.6;0.4;0.5;0.4;0.5;0.5;0.5;0.4;0.4;0.4;0.3;0.4;0.4;0.4;0.4;0.5;0.4;0.4
6;83;1;30;06083001_30_59;2018;8;29;0.4;0.4;0.4;0.4;0.5;0.6;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.3;0.4;0.3;0.4;0.3;0.4;0.5;0.5;0.5
6;83;1;30;06083001_30_59;2018;9;3;0.4;0.4;0.4;0.5;0.5;0.5;0.5;0.5;0.4;1.3;0.8;0.7;0.5;0.5;0.4;0.4;0.4;0.4;0.3;0.4;0.5;0.4;0.5;0.4
6;83;1;30;06083001_30_59;2018;9;4;0.4;0.4;0.5;0.4;0.4;0.3;0.4;0.5;0.4;0.4;0.5;0.4;0.4;0.4;0.4;0.4;0.4;0.3;0.3;0.4;0.5;0.5;0.4;0.4
6;83;1;30;06083001_30_59;2018;9;5;0.4;0.4;0.3;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.3;0.3;0.3;0.4;0.4;0.3;0.3;0.3;0.4;0.4;0.5;0.5;0.4;0.5
6;83;1;30;06083001_30_59;2018;9;7;0.5;0.5;0.7;0.7;1.2;1.1;0.6;1.0;0.8;0.8;0.6;0.5;0.5;0.6;0.5;0.4;0.4;0.5;0.5;0.5;0.4;0.5;0.6;0.8
6;83;1;30;06083001_30_59;2018;9;21;0.6;0.4;0.4;0.5;0.5;0.5;0.4;1.2;1.6;0.9;0.6;0.6;0.6;0.4;0.5;0.4;0.4;0.5;0.5;0.7;1.0;1.6;1.2;1.0
6;83;1;30;06083001_30_59;2018;9;27;0.4;0.4;0.5;0.5;0.6;0.5;0.5;0.5;0.7;0.6;0.6;0.5;0.5;0.4;0.5;0.4;0.4;0.4;0.5;0.6;0.7;0.8;0.8;0.6
6;83;1;30;06083001_30_59;2018;9;28;0.6;0.5;0.5;0.5;0.6;0.6;0.6;0.6;0.6;0.6;0.7;0.7;0.5;0.4;0.4;0.4;0.4;0.4;0.5;0.6;1.1;1.4;0.8;0.9
6;83;1;30;06083001_30_59;2018;10;3;0.7;0.6;0.6;0.6;0.6;0.7;0.9;0.8;0.5;;;0.7;0.6;0.6;0.5;0.4;0.4;0.4;0.7;2.2;3.0;1.7;1.8;1.9
6;83;1;30;06083001_30_59;2018;10;4;1.2;0.9;0.9;0.8;0.7;0.8;1.1;1.0;1.0;0.7;0.7;0.7;0.7;0.7;0.6;0.5;0.4;0.5;1.0;1.9;1.0;0.7;0.8;0.6
6;83;1;30;06083001_30_59;2018;10;5;0.5;0.6;0.6;0.6;0.6;0.9;0.7;1.8;0.9;0.7;0.8;0.7;0.5;0.4;0.4;0.4;0.4;0.5;0.8;1.4;1.0;0.8;0.7;0.8
6;83;1;30;06083001_30_59;2018;10;6;1.3;0.6;0.7;0.8;0.7;1.0;1.0;0.7;0.6;0.6;0.6;0.6;0.6;0.5;0.5;0.4;0.4;0.4;0.5;0.7;1.2;1.1;0.6;0.5
6;83;1;30;06083001_30_59;2018;10;7;0.5;0.4;0.4;0.5;0.5;0.5;0.6;0.6;0.5;0.5;0.5;0.6;0.4;0.5;0.5;0.4;0.4;0.5;0.5;0.4;0.6;0.8;0.9;0.9
6;83;1;30;06083001_30_59;2018;10;9;0.6;0.7;0.6;0.5;0.6;0.6;1.1;3.1;0.8;0.6;0.6;0.6;0.6;0.4;0.4;0.4;0.5;0.5;0.9;0.8;0.6;0.5;0.6;0.6
6;83;1;30;06083001_30_59;2018;10;10;0.7;0.7;0.7;0.7;0.8;0.7;0.7;1.0;0.8;0.7;0.7;0.5;0.4;0.3;0.4;0.4;0.3;0.4;0.4;0.4;0.5;3.1;0.5;0.5
6;83;1;30;06083001_30_59;2018;10;12;0.5;0.5;0.6;0.5;0.5;0.5;0.4;0.6;0.7;0.5;0.4;0.5;0.5;0.5;0.3;0.4;0.4;0.4;0.5;0.6;0.5;0.5;0.6;0.6
6;83;1;30;06083001_30_59;2018;10;14;0.6;0.6;0.5;0.3;0.3;0.4;0.3;0.4;0.4;0.4;0.4;0.3;0.4;0.3;0.3;0.4;0.5;0.3;0.2;0.6;0.1;0.3;0.0;0.0
6;83;1;30;06083001_30_59;2018;10;16;0.6;0.4;0.5;0.4;0.4;0.5;0.7;1.1;0.6;0.5;0.5;0.9;0.5;0.5;0.5;0.5;0.4;0.4;0.5;0.9;1.8;2.1;1.4;1.6
6;83;1;30;06083001_30_59;2018;10;17;1.5;1.0;0.7;0.6;0.9;0.9;0.8;1.4;1.0;1.7;0.6;0.9;0.7;0.6;0.4;0.5;0.7;0.5;0.6;0.5;0.7;0.7;0.8;0.7
6;83;1;30;06083001_30_59;2018;10;18;0.6;0.5;0.5;0.5;0.6;0.2;0.2;0.6;0.7;0.7;0.6;0.6;0.5;0.5;0.4;0.5;0.4;0.6;0.6;0.6;0.4;0.4;0.5;0.4
6;83;1;30;06083001_30_59;2018;10;20;0.5;0.5;0.5;0.6;0.6;0.7;0.8;0.5;0.5;0.5;0.4;0.4;0.4;0.5;0.4;1.3;1.7;0.6;0.6;0.5;0.4;0.5;0.4;0.6
6;83;1;30;06083001_30_59;2018;10;21;0.5;0.4;0.5;0.4;0.4;0.4;0.5;0.4;0.5;0.6;0.5;0.5;0.5;0.5;0.6;0.8;0.5;0.4;0.6;0.5;0.4;0.7;0.7;0.7
6;83;1;30;06083001_30_59;2018;10;22;0.6;0.5;0.5;0.4;0.5;0.4;0.4;0.6;0.7;0.7;;;0.6;0.5;0.4;0.5;0.4;0.5;1.5;3.4;2.6;1.0;0.8;1.0
